Date,Wrestlers,Card,Type of Match,Title Change,Promotion,Title,City,State,Country,Location,Latitude,Longitude
6/2/98,"Mark Henry, Vader",Mark Henry defeats Vader by DQ (2:46),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #263,Rockford,Illinois,USA,"Rockford,Illinois,USA",42.271131,-89.093995
6/2/98,"Dan Severn, D-Lo Brown",Dan Severn defeats D-Lo Brown (3:08),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #263,Rockford,Illinois,USA,"Rockford,Illinois,USA",42.271131,-89.093995
6/2/98,"Ken Shamrock, Kama Mustafa",Ken Shamrock defeats Kama Mustafa (2:43),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #263,Rockford,Illinois,USA,"Rockford,Illinois,USA",42.271131,-89.093995
6/2/98,"Owen Hart, Scorpio",Owen Hart defeats Scorpio (5:16),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #263,Rockford,Illinois,USA,"Rockford,Illinois,USA",42.271131,-89.093995
6/2/98,"The New Age Outlaws, Billy Gunn, The Road Dogg, 8-Ball, Skull, Road Warrior Animal, Road Warrior Hawk",The New Age Outlaws (Billy Gunn & The Road Dogg) (c) defeat The Disciples Of Apocalypse (8-Ball & Skull) and LOD 2000 (Road Warrior Animal & Road Warrior Hawk) (7:39),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #263,Rockford,Illinois,USA,"Rockford,Illinois,USA",42.271131,-89.093995
6/1/98,"Val Venis, Papi Chulo",Val Venis defeats Papi Chulo (3:45),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #262,Chicago,Illinois,USA,"Chicago,Illinois,USA",41.878114,-87.629798
6/1/98,"Jeff Jarrett, Faarooq",Jeff Jarrett defeats Faarooq (3:21),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #262,Chicago,Illinois,USA,"Chicago,Illinois,USA",41.878114,-87.629798
6/1/98,"Marc Mero, Steve Blackman",Marc Mero defeats Steve Blackman (2:51),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #262,Chicago,Illinois,USA,"Chicago,Illinois,USA",41.878114,-87.629798
6/1/98,"Mark Henry, Terry Funk",Mark Henry defeats Terry Funk (4:53),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #262,Chicago,Illinois,USA,"Chicago,Illinois,USA",41.878114,-87.629798
6/1/98,"Darren Drozdov, Road Warrior Animal, Road Warrior Hawk, The Disciples Of Apocalypse, 8-Ball, Chainz, Skull","Darren Drozdov & LOD 2000 (Road Warrior Animal & Road Warrior Hawk) vs. The Disciples Of Apocalypse (8-Ball, Chainz & Skull) - No Contest (4:00)",Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #262,Chicago,Illinois,USA,"Chicago,Illinois,USA",41.878114,-87.629798
6/1/98,"The Nation, D-Lo Brown, Owen Hart, The Rock, D-Generation X, Billy Gunn, The Road Dogg, Triple H","The Nation (D-Lo Brown, Owen Hart & The Rock) defeat D-Generation X (Billy Gunn, The Road Dogg & Triple H) (10:38)",Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #262,Chicago,Illinois,USA,"Chicago,Illinois,USA",41.878114,-87.629798
6/1/98,"Taka Michinoku, Sho Funaki",Taka Michinoku (c) defeats Sho Funaki (3:08),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #262,Chicago,Illinois,USA,"Chicago,Illinois,USA",41.878114,-87.629798
6/1/98,"Kane, The Undertaker",Kane defeats The Undertaker (6:25),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #262,Chicago,Illinois,USA,"Chicago,Illinois,USA",41.878114,-87.629798
5/19/98,"Dan Severn, Owen Hart",Dan Severn defeats Owen Hart by DQ (3:15),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #261,Chattanooga,Tennessee,USA,"Chattanooga,Tennessee,USA",35.04563,-85.30968
5/19/98,"Darren Drozdov, Road Warrior Animal, Road Warrior Hawk, The Disciples Of Apocalypse, 8-Ball, Chainz, Skull","Darren Drozdov & LOD 2000 (Road Warrior Animal & Road Warrior Hawk) defeat The Disciples Of Apocalypse (8-Ball, Chainz & Skull) (4:05)",Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #261,Chattanooga,Tennessee,USA,"Chattanooga,Tennessee,USA",35.04563,-85.30968
5/19/98,"Faarooq, Marc Mero",Faarooq defeats Marc Mero (2:30),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #261,Chattanooga,Tennessee,USA,"Chattanooga,Tennessee,USA",35.04563,-85.30968
5/19/98,"Golga, Thrasher",Golga defeats Thrasher (2:55),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #261,Chattanooga,Tennessee,USA,"Chattanooga,Tennessee,USA",35.04563,-85.30968
5/19/98,"Steve Austin, The Undertaker",Steve Austin vs. The Undertaker - No Contest,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #261,Chattanooga,Tennessee,USA,"Chattanooga,Tennessee,USA",35.04563,-85.30968
5/19/98,"The Rock, Triple H",The Rock vs. Triple H - Double Count Out (10:50),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #261,Chattanooga,Tennessee,USA,"Chattanooga,Tennessee,USA",35.04563,-85.30968
5/19/98,"Vader, Jeff Jarrett",Vader defeats Jeff Jarrett by DQ (3:48),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #261,Chattanooga,Tennessee,USA,"Chattanooga,Tennessee,USA",35.04563,-85.30968
5/19/98,"Taka Michinoku, Dick Togo",Taka Michinoku (c) defeats Dick Togo (3:50),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #261,Chattanooga,Tennessee,USA,"Chattanooga,Tennessee,USA",35.04563,-85.30968
5/18/98,"Kai En Tai, Dick Togo, Teioh, The Head Bangers, Mosh, Thrasher",Kai En Tai (Dick Togo & Teioh) defeat The Head Bangers (Mosh & Thrasher) by DQ (5:20),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #260,Nashville,Tennessee,USA,"Nashville,Tennessee,USA",36.162664,-86.781602
5/18/98,"Terry Funk, Marc Mero",Terry Funk defeats Marc Mero (4:02),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #260,Nashville,Tennessee,USA,"Nashville,Tennessee,USA",36.162664,-86.781602
5/18/98,"The Disciples Of Apocalypse, Chainz, Skull, Road Warrior Animal, Road Warrior Hawk",The Disciples Of Apocalypse (Chainz & Skull) defeat LOD 2000 (Road Warrior Animal & Road Warrior Hawk) (2:39),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #260,Nashville,Tennessee,USA,"Nashville,Tennessee,USA",36.162664,-86.781602
5/18/98,"Val Venis, Scorpio",Val Venis defeats Scorpio (6:09),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #260,Nashville,Tennessee,USA,"Nashville,Tennessee,USA",36.162664,-86.781602
5/18/98,"Gerald Brisco, Pat Patterson, Steve Austin",Gerald Brisco & Pat Patterson vs. Steve Austin - No Contest,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #260,Nashville,Tennessee,USA,"Nashville,Tennessee,USA",36.162664,-86.781602
5/18/98,"Dude Love, Dustin Runnels",Dude Love defeats Dustin Runnels (2:19),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #260,Nashville,Tennessee,USA,"Nashville,Tennessee,USA",36.162664,-86.781602
5/18/98,"The New Age Outlaws, Billy Gunn, The Road Dogg, The Nation, Owen Hart, The Rock",The New Age Outlaws (Billy Gunn & The Road Dogg) (c) defeat The Nation (Owen Hart & The Rock) (8:00),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #260,Nashville,Tennessee,USA,"Nashville,Tennessee,USA",36.162664,-86.781602
5/11/98,"Faarooq, Jeff Jarrett",Faarooq defeats Jeff Jarrett by DQ (1:53),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #259,Baltimore,Maryland,USA,"Baltimore,Maryland,USA",39.290385,-76.612189
5/11/98,"Skull, Road Warrior Hawk",Skull defeats Road Warrior Hawk (2:30),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #259,Baltimore,Maryland,USA,"Baltimore,Maryland,USA",39.290385,-76.612189
5/11/98,"Steve Austin, Vince McMahon, The Nation, D-Lo Brown, The Rock",Steve Austin & Vince McMahon vs. The Nation (D-Lo Brown & The Rock) - No Contest,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #259,Baltimore,Maryland,USA,"Baltimore,Maryland,USA",39.290385,-76.612189
5/11/98,"Vader, Barry Windham",Vader defeats Barry Windham (2:00),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #259,Baltimore,Maryland,USA,"Baltimore,Maryland,USA",39.290385,-76.612189
5/11/98,"Kai En Tai, Dick Togo, Mens Teioh, Sho Funaki, Terry Funk, Too Cold Scorpio","Kai En Tai (Dick Togo, Mens Teioh & Sho Funaki) defeat Terry Funk & Too Cold Scorpio by DQ (3:30)",Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #259,Baltimore,Maryland,USA,"Baltimore,Maryland,USA",39.290385,-76.612189
4/28/98,"D-Generation X, Billy Gunn, The Road Dogg, Triple H, X-Pac, 8-Ball, Skull, Road Warrior Animal, Road Warrior Hawk","D-Generation X (Billy Gunn, The Road Dogg, Triple H & X-Pac) defeat The Disciples Of Apocalypse (8-Ball & Skull) & LOD 2000 (Road Warrior Animal & Road Warrior Hawk) by Count Out (11:00)",Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #258,Richmond,Virginia,USA,"Richmond,Virginia,USA",37.540725,-77.436048
4/28/98,"Dan Severn, Savio Vega",Dan Severn defeats Savio Vega (1:36),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #258,Richmond,Virginia,USA,"Richmond,Virginia,USA",37.540725,-77.436048
4/28/98,"Goldust, Kane",Goldust vs. Kane - No Contest (1:52),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #258,Richmond,Virginia,USA,"Richmond,Virginia,USA",37.540725,-77.436048
4/28/98,"Jeff Jarrett, Marc Mero",Jeff Jarrett vs. Marc Mero - No Contest,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #258,Richmond,Virginia,USA,"Richmond,Virginia,USA",37.540725,-77.436048
4/28/98,"The Nation, Owen Hart, The Rock, Faarooq, Steve Blackman",The Nation (Owen Hart & The Rock) defeat Faarooq & Steve Blackman (6:18),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #258,Richmond,Virginia,USA,"Richmond,Virginia,USA",37.540725,-77.436048
4/28/98,"Mick Foley, Terry Funk",Mick Foley defeats Terry Funk (16:32),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #258,Richmond,Virginia,USA,"Richmond,Virginia,USA",37.540725,-77.436048
4/27/98,"Bradshaw, Jeff Jarrett",Bradshaw defeats Jeff Jarrett by DQ (1:15),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #257,Hampton,Virginia,USA,"Hampton,Virginia,USA",37.029869,-76.345222
4/27/98,"Ken Shamrock, Owen Hart, The Nation, Mark Henry, The Rock",Ken Shamrock & Owen Hart vs. The Nation (Mark Henry & The Rock) - No Contest (1:45),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #257,Hampton,Virginia,USA,"Hampton,Virginia,USA",37.029869,-76.345222
4/27/98,"8-Ball, Skull, The New Age Outlaws",The Disciples Of Apocalypse (8-Ball & Skull) defeat The New Age Outlaws (3:30),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #257,Hampton,Virginia,USA,"Hampton,Virginia,USA",37.029869,-76.345222
4/27/98,"The Undertaker, Barry Windham",The Undertaker defeats Barry Windham (0:59),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #257,Hampton,Virginia,USA,"Hampton,Virginia,USA",37.029869,-76.345222
4/27/98,"The Head Bangers, Mosh, Thrasher, Terry Funk, Too Cold Scorpio",The Head Bangers (Mosh & Thrasher) vs. Terry Funk & Too Cold Scorpio - No Contest (3:15),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #257,Hampton,Virginia,USA,"Hampton,Virginia,USA",37.029869,-76.345222
4/27/98,"Steve Austin, TAFKA Goldust",Steve Austin (c) vs. TAFKA Goldust - No Contest (8:40),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #257,Hampton,Virginia,USA,"Hampton,Virginia,USA",37.029869,-76.345222
4/14/98,"Bradshaw, TAFKA Goldust",Bradshaw defeats TAFKA Goldust by DQ (4:48),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #256,Uniondale,New York,USA,"Uniondale,New York,USA",40.700379,-73.592906
4/14/98,"D-Generation X, Billy Gunn, The Road Dogg, Triple H, Road Warrior Animal, Road Warrior Hawk, Owen Hart","D-Generation X (Billy Gunn, The Road Dogg & Triple H) defeat LOD 2000 (Road Warrior Animal & Road Warrior Hawk) & Owen Hart (11:24)",Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #256,Uniondale,New York,USA,"Uniondale,New York,USA",40.700379,-73.592906
4/14/98,"Dan Severn, Mosh",Dan Severn defeats Mosh (2:42),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #256,Uniondale,New York,USA,"Uniondale,New York,USA",40.700379,-73.592906
4/14/98,"Dude Love, Steve Blackman",Dude Love defeats Steve Blackman (3:56),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #256,Uniondale,New York,USA,"Uniondale,New York,USA",40.700379,-73.592906
4/14/98,"Terry Funk, Too Cold Scorpio, The Midnight Express, Bodacious Bart, Bombastic Bob",Terry Funk & Too Cold Scorpio defeat The Midnight Express (Bodacious Bart & Bombastic Bob) (7:04),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #256,Uniondale,New York,USA,"Uniondale,New York,USA",40.700379,-73.592906
4/14/98,"Faarooq, Kama Mustafa",Faarooq defeats Kama Mustafa (6:04),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #256,Uniondale,New York,USA,"Uniondale,New York,USA",40.700379,-73.592906
4/13/98,"Ken Shamrock, Steve Blackman, The Midnight Express, Bodacious Bart, Bombastic Bob",Ken Shamrock & Steve Blackman vs. The Midnight Express (Bodacious Bart & Bombastic Bob) - Double DQ (3:46),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #255,Philadelphia,Pennsylvania,USA,"Philadelphia,Pennsylvania,USA",39.952584,-75.165222
4/13/98,"Owen Hart, Billy Gunn",Owen Hart defeats Billy Gunn (8:30),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #255,Philadelphia,Pennsylvania,USA,"Philadelphia,Pennsylvania,USA",39.952584,-75.165222
4/13/98,"Taka Michinoku, Jeff Jarrett",Taka Michinoku defeats Jeff Jarrett by DQ (3:00),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #255,Philadelphia,Pennsylvania,USA,"Philadelphia,Pennsylvania,USA",39.952584,-75.165222
4/13/98,"Terry Funk, Too Cold Scorpio, The Quebecers, Jacques, Pierre",Terry Funk & Too Cold Scorpio defeat The Quebecers (Jacques & Pierre) (2:15),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #255,Philadelphia,Pennsylvania,USA,"Philadelphia,Pennsylvania,USA",39.952584,-75.165222
4/13/98,"Los Boricuas, Jose Estrada, Savio Vega, 8-Ball, Skull",Los Boricuas (Jose Estrada & Savio Vega) vs. The Disciples Of Apocalypse (8-Ball & Skull) - No Contest (2:00),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #255,Philadelphia,Pennsylvania,USA,"Philadelphia,Pennsylvania,USA",39.952584,-75.165222
4/13/98,"Steve Austin, Mr. McMahon",Steve Austin (c) vs. Mr. McMahon - No Contest,Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #255,Philadelphia,Pennsylvania,USA,"Philadelphia,Pennsylvania,USA",39.952584,-75.165222
3/31/98,"D-Generation X, The New Age Outlaws, Billy Gunn, The Road Dogg, Triple H, The Disciples Of Apocalypse, 8-Ball, Chainz, Skull","D-Generation X (The New Age Outlaws (Billy Gunn & The Road Dogg) & Triple H) defeat The Disciples Of Apocalypse (8-Ball, Chainz & Skull) (8:55)",Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #254,Syracuse,New York,USA,"Syracuse,New York,USA",43.048122,-76.147424
3/31/98,"Dan Severn, Flash Funk",Dan Severn defeats Flash Funk (2:55),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #254,Syracuse,New York,USA,"Syracuse,New York,USA",43.048122,-76.147424
3/31/98,"Ken Shamrock, Marc Mero",Ken Shamrock vs. Marc Mero - No Contest,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #254,Syracuse,New York,USA,"Syracuse,New York,USA",43.048122,-76.147424
3/31/98,"Luna, Matt Knowles",Luna defeats Matt Knowles (0:26),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #254,Syracuse,New York,USA,"Syracuse,New York,USA",43.048122,-76.147424
3/31/98,"Steve Blackman, Brian Christopher",Steve Blackman defeats Brian Christopher (5:02),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #254,Syracuse,New York,USA,"Syracuse,New York,USA",43.048122,-76.147424
3/31/98,"Owen Hart, The Rock",Owen Hart defeats The Rock (c) by DQ (4:00),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #254,Syracuse,New York,USA,"Syracuse,New York,USA",43.048122,-76.147424
3/30/98,"Jeff Jarrett, Aguila",Jeff Jarrett defeats Aguila (2:38),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #253,Albany,New York,USA,"Albany,New York,USA",42.652579,-73.756232
3/30/98,"Ken Shamrock, Steve Blackman, The Nation Of Domination, Faarooq, The Rock",Ken Shamrock & Steve Blackman defeat The Nation Of Domination (Faarooq & The Rock) (4:23),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #253,Albany,New York,USA,"Albany,New York,USA",42.652579,-73.756232
3/30/98,"Kurrgan, Chainz",Kurrgan defeats Chainz (2:14),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #253,Albany,New York,USA,"Albany,New York,USA",42.652579,-73.756232
3/30/98,"Marc Mero, Taka Michinoku",Marc Mero defeats Taka Michinoku (1:36),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #253,Albany,New York,USA,"Albany,New York,USA",42.652579,-73.756232
3/30/98,"Road Warrior Animal, Road Warrior Hawk, Los Boricuas, Jesus Castillo, Jose Estrada",The Legion Of Doom (Road Warrior Animal & Road Warrior Hawk) defeat Los Boricuas (Jesus Castillo & Jose Estrada) (0:34),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #253,Albany,New York,USA,"Albany,New York,USA",42.652579,-73.756232
3/30/98,"The Midnight Express, Bodacious Bart, Bombastic Bob, The Head Bangers, Mosh, Thrasher",The Midnight Express (Bodacious Bart & Bombastic Bob) defeat The Head Bangers (Mosh & Thrasher) (c) (4:02) - TITLE CHANGE !!!,Champion In Match,Title Change,World Wrestling Entertainment,WWF RAW is WAR #253,Albany,New York,USA,"Albany,New York,USA",42.652579,-73.756232
3/30/98,"The New Age Outlaws, Billy Gunn, The Road Dogg, Cactus Jack, Chainsaw Charlie",The New Age Outlaws (Billy Gunn & The Road Dogg) defeat Cactus Jack & Chainsaw Charlie (4:41) - TITLE CHANGE !!!,Regular Match,Title Change,World Wrestling Entertainment,WWF RAW is WAR #253,Albany,New York,USA,"Albany,New York,USA",42.652579,-73.756232
3/17/98,"Bradshaw, Barry Windham",Bradshaw defeats Barry Windham (3:04),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #252,Tucson,Arizona,USA,"Tucson,Arizona,USA",32.221743,-110.926479
3/17/98,"Cactus Jack, Chainsaw Charlie, The Quebecers, Jacques, Pierre",Cactus Jack & Chainsaw Charlie defeat The Quebecers (Jacques & Pierre) by DQ (3:48),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #252,Tucson,Arizona,USA,"Tucson,Arizona,USA",32.221743,-110.926479
3/17/98,"Faarooq, Chainz",Faarooq defeats Chainz by DQ (3:38),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #252,Tucson,Arizona,USA,"Tucson,Arizona,USA",32.221743,-110.926479
3/17/98,"Jeff Jarrett, Steve Blackman",Jeff Jarrett defeats Steve Blackman (2:27),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #252,Tucson,Arizona,USA,"Tucson,Arizona,USA",32.221743,-110.926479
3/17/98,"Steve Austin, The Rock",Steve Austin defeats The Rock (10:44),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #252,Tucson,Arizona,USA,"Tucson,Arizona,USA",32.221743,-110.926479
3/17/98,"8-Ball, Skull, The Midnight Express, Bodacious Bart, Bombastic Bob",The Disciples Of Apocalypse (8-Ball & Skull) vs. The Midnight Express (Bodacious Bart & Bombastic Bob) - No Contest (3:32),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #252,Tucson,Arizona,USA,"Tucson,Arizona,USA",32.221743,-110.926479
3/16/98,"Chainsaw Charlie, Billy Gunn",Chainsaw Charlie defeats Billy Gunn by DQ,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #251,Phoenix,Arizona,USA,"Phoenix,Arizona,USA",33.448377,-112.074037
3/16/98,"Jeff Jarrett, Tom Brandi",Jeff Jarrett defeats Tom Brandi,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #251,Phoenix,Arizona,USA,"Phoenix,Arizona,USA",33.448377,-112.074037
3/16/98,"Ken Shamrock, D-Lo Brown",Ken Shamrock defeats D-Lo Brown by DQ,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #251,Phoenix,Arizona,USA,"Phoenix,Arizona,USA",33.448377,-112.074037
3/16/98,"Luna, Sable",Luna vs. Sable - No Contest,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #251,Phoenix,Arizona,USA,"Phoenix,Arizona,USA",33.448377,-112.074037
3/16/98,"Steve Austin, Triple H",Steve Austin defeats Triple H,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #251,Phoenix,Arizona,USA,"Phoenix,Arizona,USA",33.448377,-112.074037
3/16/98,"The Head Bangers, Mosh, Thrasher, Ricky Morton, Robert Gibson",The Head Bangers (Mosh & Thrasher) (c) defeat The Rock 'n' Roll Express (Ricky Morton & Robert Gibson),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #251,Phoenix,Arizona,USA,"Phoenix,Arizona,USA",33.448377,-112.074037
3/16/98,"Triple H, Owen Hart",Triple H defeats Owen Hart (c) by Ringrichterentscheid - TITLE CHANGE !!!,Champion In Match,Title Change,World Wrestling Entertainment,WWF RAW is WAR #251,Phoenix,Arizona,USA,"Phoenix,Arizona,USA",33.448377,-112.074037
3/3/98,"Aguila, Brian Christopher",Aguila defeats Brian Christopher by DQ,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #250,Wheeling,West Virginia,USA,"Wheeling,West Virginia,USA",40.063962,-80.720915
3/3/98,"Cactus Jack, Chainsaw Charlie, The Quebecers, Jacques, Pierre",Cactus Jack & Chainsaw Charlie defeat The Quebecers (Jacques & Pierre),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #250,Wheeling,West Virginia,USA,"Wheeling,West Virginia,USA",40.063962,-80.720915
3/3/98,"Ken Shamrock, Steve Blackman, The Nation Of Domination, Faarooq, The Rock",Ken Shamrock & Steve Blackman defeat The Nation Of Domination (Faarooq & The Rock) by DQ,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #250,Wheeling,West Virginia,USA,"Wheeling,West Virginia,USA",40.063962,-80.720915
3/3/98,"Marc Mero, TAFKA Goldust",Marc Mero defeats TAFKA Goldust by DQ,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #250,Wheeling,West Virginia,USA,"Wheeling,West Virginia,USA",40.063962,-80.720915
3/3/98,"Savio Vega, Triple H",Savio Vega vs. Triple H - No Contest,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #250,Wheeling,West Virginia,USA,"Wheeling,West Virginia,USA",40.063962,-80.720915
3/3/98,"The Head Bangers, Mosh, Thrasher, Ricky Morton, Robert Gibson",The Head Bangers (Mosh & Thrasher) (c) defeat The Rock 'n' Roll Express (Ricky Morton & Robert Gibson) by DQ,Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #250,Wheeling,West Virginia,USA,"Wheeling,West Virginia,USA",40.063962,-80.720915
3/3/98,"Barry Windham, Owen Hart",Barry Windham defeats Owen Hart (c) by Count Out,Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #250,Wheeling,West Virginia,USA,"Wheeling,West Virginia,USA",40.063962,-80.720915
3/2/98,"Jeff Jarrett, Flash Funk",Jeff Jarrett defeats Flash Funk,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #249,Cleveland,Ohio,USA,"Cleveland,Ohio,USA",41.49932,-81.694361
3/2/98,"Kane, Steve Austin",Kane vs. Steve Austin - No Contest,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #249,Cleveland,Ohio,USA,"Cleveland,Ohio,USA",41.49932,-81.694361
3/2/98,"Marc Mero, Tom Brandi",Marc Mero defeats Tom Brandi,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #249,Cleveland,Ohio,USA,"Cleveland,Ohio,USA",41.49932,-81.694361
3/2/98,"Steve Blackman, Kama Mustafa",Steve Blackman defeats Kama Mustafa by DQ,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #249,Cleveland,Ohio,USA,"Cleveland,Ohio,USA",41.49932,-81.694361
3/2/98,"Taka Michinoku, The Head Bangers, Mosh, Thrasher, Barry Windham, Ricky Morton, Robert Gibson",Taka Michinoku & The Head Bangers (Mosh & Thrasher) defeat Barry Windham & The Rock 'n' Roll Express (Ricky Morton & Robert Gibson),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #249,Cleveland,Ohio,USA,"Cleveland,Ohio,USA",41.49932,-81.694361
3/2/98,"Mark Henry, Owen Hart",Mark Henry defeats Owen Hart (c) by DQ,Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #249,Cleveland,Ohio,USA,"Cleveland,Ohio,USA",41.49932,-81.694361
3/2/98,"8-Ball, Skull, The New Age Outlaws, Billy Gunn, The Road Dogg",The Disciples Of Apocalypse (8-Ball & Skull) defeat The New Age Outlaws (Billy Gunn & The Road Dogg) (c) by Count Out,Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #249,Cleveland,Ohio,USA,"Cleveland,Ohio,USA",41.49932,-81.694361
2/17/98,"Barry Windham, Taka Michinoku",Barry Windham vs. Taka Michinoku - No Contest,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #248,Waco,Texas,USA,"Waco,Texas,USA",31.549333,-97.14667
